time,scenario,chunk_seed
432,FOG,20007
433,FOG,20007
434,FOG,20007
435,FOG,20007
436,FOG,20007
437,FOG,20007
438,FOG,20007
439,FOG,20007
440,FOG,20007
441,FOG,20007
442,FOG,20007
443,FOG,20007
444,FOG,20007
445,FOG,20007
446,FOG,20007
447,FOG,20007
448,FOG,20007
449,FOG,20007
450,FOG,20007
451,FOG,20007
452,FOG,20007
453,FOG,20007
454,FOG,20007
455,FOG,20007
456,FOG,20007
457,FOG,20007
458,FOG,20007
459,FOG,20007
460,FOG,20007
461,FOG,20007
462,FOG,20007
463,FOG,20007
464,FOG,20007
465,FOG,20007
466,FOG,20007
467,FOG,20007
468,FOG,20007
469,FOG,20007
470,FOG,20007
471,FOG,20007
472,FOG,20007
473,FOG,20007
474,FOG,20007
475,FOG,20007
476,FOG,20007
477,FOG,20007
478,FOG,20007
479,FOG,20007
480,FOG,20007
481,FOG,20007
482,FOG,20007
483,FOG,20007
484,FOG,20007
485,FOG,20007
486,FOG,20007
487,FOG,20007
488,FOG,20007
489,FOG,20007
490,FOG,20007
491,FOG,20007
492,FOG,20007
493,FOG,20007
494,FOG,20007
495,FOG,20007
496,FOG,20007
497,FOG,20007
498,FOG,20007
499,FOG,20007
500,FOG,20007
501,FOG,20007
502,FOG,20007
503,FOG,20007
504,FOG,20007
505,FOG,20007
506,FOG,20007
507,FOG,20007
508,FOG,20007
509,FOG,20007
510,FOG,20007
511,FOG,20007
512,FOG,20007
513,FOG,20007
514,FOG,20007
515,FOG,20007
516,FOG,20007
517,FOG,20007
518,FOG,20007
519,FOG,20007
520,FOG,20007
521,FOG,20007
522,FOG,20007
523,FOG,20007
524,FOG,20007
525,FOG,20007
526,FOG,20007
527,FOG,20007
528,FOG,20007
529,FOG,20007
530,FOG,20007
531,FOG,20007
532,FOG,20007
533,FOG,20007
534,FOG,20007
535,FOG,20007
536,FOG,20007
537,FOG,20007
538,FOG,20007
539,FOG,20007
540,FOG,20007
541,FOG,20007
542,FOG,20007
543,FOG,20007
544,FOG,20007
545,FOG,20007
546,FOG,20007
547,FOG,20007
548,FOG,20007
549,FOG,20007
550,FOG,20007
551,FOG,20007
552,FOG,20007
553,FOG,20007
554,FOG,20007
555,FOG,20007
556,FOG,20007
557,FOG,20007
558,FOG,20007
559,FOG,20007
560,FOG,20007
561,FOG,20007
562,FOG,20007
563,FOG,20007
564,FOG,20007
565,FOG,20007
566,FOG,20007
567,FOG,20007
568,FOG,20007
569,FOG,20007
570,FOG,20007
571,FOG,20007
572,FOG,20007
573,FOG,20007
574,FOG,20007
575,FOG,20007
576,FOG,20007
577,FOG,20007
578,FOG,20007
579,FOG,20007
580,FOG,20007
581,FOG,20007
582,FOG,20007
583,FOG,20007
584,FOG,20007
585,FOG,20007
586,FOG,20007
587,FOG,20007
588,FOG,20007
589,FOG,20007
590,FOG,20007
591,FOG,20007
592,FOG,20007
593,FOG,20007
594,FOG,20007
595,FOG,20007
596,FOG,20007
597,FOG,20007
598,FOG,20007
599,FOG,20007
600,FOG,20007
601,FOG,20007
602,FOG,20007
603,FOG,20007
604,FOG,20007
605,FOG,20007
606,FOG,20007
607,FOG,20007
608,FOG,20007
609,FOG,20007
610,FOG,20007
611,FOG,20007
612,FOG,20007
613,FOG,20007
614,FOG,20007
615,FOG,20007
616,FOG,20007
617,FOG,20007
618,FOG,20007
619,FOG,20007
620,FOG,20007
621,FOG,20007
622,FOG,20007
623,FOG,20007
624,FOG,20007
625,FOG,20007
626,FOG,20007
627,FOG,20007
628,FOG,20007
629,FOG,20007
630,FOG,20007
631,FOG,20007
632,FOG,20007
633,FOG,20007
634,FOG,20007
635,FOG,20007
636,FOG,20007
637,FOG,20007
638,FOG,20007
639,FOG,20007
640,FOG,20007
641,FOG,20007
642,FOG,20007
643,FOG,20007
644,FOG,20007
645,FOG,20007
646,FOG,20007
647,FOG,20007
648,FOG,20007
649,FOG,20007
650,FOG,20007
651,FOG,20007
652,FOG,20007
653,FOG,20007
654,FOG,20007
655,FOG,20007
656,FOG,20007
657,FOG,20007
658,FOG,20007
659,FOG,20007
660,FOG,20007
661,FOG,20007
662,FOG,20007
663,FOG,20007
664,FOG,20007
665,FOG,20007
666,FOG,20007
667,FOG,20007
668,FOG,20007
669,FOG,20007
670,FOG,20007
671,FOG,20007
672,FOG,20007
673,FOG,20007
674,FOG,20007
675,FOG,20007
676,FOG,20007
677,FOG,20007
678,FOG,20007
679,FOG,20007
680,FOG,20007
681,FOG,20007
682,FOG,20007
683,FOG,20007
684,FOG,20007
685,FOG,20007
686,FOG,20007
687,FOG,20007
688,FOG,20007
689,FOG,20007
690,FOG,20007
691,FOG,20007
692,FOG,20007
693,FOG,20007
694,FOG,20007
695,FOG,20007
696,FOG,20007
697,FOG,20007
698,FOG,20007
699,FOG,20007
700,FOG,20007
701,FOG,20007
702,FOG,20007
703,FOG,20007
704,FOG,20007
705,FOG,20007
706,FOG,20007
707,FOG,20007
708,FOG,20007
709,FOG,20007
710,FOG,20007
711,FOG,20007
712,FOG,20007
713,FOG,20007
714,FOG,20007
715,FOG,20007
716,FOG,20007
717,FOG,20007
718,FOG,20007
719,FOG,20007
720,FOG,20007
721,FOG,20007
722,FOG,20007
723,FOG,20007
724,FOG,20007
725,FOG,20007
726,FOG,20007
727,FOG,20007
728,FOG,20007
729,FOG,20007
730,FOG,20007
731,FOG,20007
732,FOG,20007
733,FOG,20007
734,FOG,20007
735,FOG,20007
736,FOG,20007
737,FOG,20007
738,FOG,20007
739,FOG,20007
740,FOG,20007
741,FOG,20007
742,FOG,20007
743,FOG,20007
744,FOG,20007
745,FOG,20007
746,FOG,20007
747,FOG,20007
748,FOG,20007
749,FOG,20007
750,FOG,20007
751,FOG,20007
752,FOG,20007
753,FOG,20007
754,FOG,20007
755,FOG,20007
756,FOG,20007
757,FOG,20007
758,FOG,20007
759,FOG,20007
760,FOG,20007
761,FOG,20007
762,FOG,20007
763,FOG,20007
764,FOG,20007
765,FOG,20007
766,FOG,20007
767,FOG,20007
768,FOG,20007
769,FOG,20007
770,FOG,20007
771,FOG,20007
772,FOG,20007
773,FOG,20007
774,FOG,20007
775,FOG,20007
776,FOG,20007
777,FOG,20007
778,FOG,20007
779,FOG,20007
780,FOG,20007
781,FOG,20007
782,FOG,20007
783,FOG,20007
784,FOG,20007
785,FOG,20007
786,FOG,20007
787,FOG,20007
788,FOG,20007
789,FOG,20007
790,FOG,20007
791,FOG,20007
792,FOG,20007
793,FOG,20007
794,FOG,20007
795,FOG,20007
796,FOG,20007
797,FOG,20007
798,FOG,20007
799,FOG,20007
800,FOG,20007
801,FOG,20007
802,FOG,20007
803,FOG,20007
804,FOG,20007
805,FOG,20007
806,FOG,20007
807,FOG,20007
808,FOG,20007
809,FOG,20007
810,FOG,20007
811,FOG,20007
812,FOG,20007
813,FOG,20007
814,FOG,20007
815,FOG,20007
816,FOG,20007
817,FOG,20007
818,FOG,20007
819,FOG,20007
820,FOG,20007
821,FOG,20007
822,FOG,20007
823,FOG,20007
824,FOG,20007
825,FOG,20007
826,FOG,20007
827,FOG,20007
828,FOG,20007
829,FOG,20007
830,FOG,20007
831,FOG,20007
832,FOG,20007
833,FOG,20007
834,FOG,20007
835,FOG,20007
836,FOG,20007
837,FOG,20007
838,FOG,20007
839,FOG,20007
840,FOG,20007
841,FOG,20007
842,FOG,20007
843,FOG,20007
844,FOG,20007
845,FOG,20007
846,FOG,20007
847,FOG,20007
848,FOG,20007
849,FOG,20007
850,FOG,20007
851,FOG,20007
852,FOG,20007
853,FOG,20007
854,FOG,20007
855,FOG,20007
856,FOG,20007
857,FOG,20007
858,FOG,20007
859,FOG,20007
860,FOG,20007
861,FOG,20007
862,FOG,20007
863,FOG,20007
864,FOG,20007
865,FOG,20007
866,FOG,20007
867,FOG,20007
868,FOG,20007
869,FOG,20007
870,FOG,20007
871,FOG,20007
872,FOG,20007
873,FOG,20007
874,FOG,20007
875,FOG,20007
876,FOG,20007
877,FOG,20007
878,FOG,20007
879,FOG,20007
880,FOG,20007
881,FOG,20007
882,FOG,20007
883,FOG,20007
884,FOG,20007
885,FOG,20007
886,FOG,20007
887,FOG,20007
888,FOG,20007
889,FOG,20007
890,FOG,20007
891,FOG,20007
892,FOG,20007
893,FOG,20007
894,FOG,20007
895,FOG,20007
896,FOG,20007
897,FOG,20007
898,FOG,20007
899,FOG,20007
900,FOG,20007
901,FOG,20007
902,FOG,20007
903,FOG,20007
904,FOG,20007
905,FOG,20007
906,FOG,20007
907,FOG,20007
908,FOG,20007
909,FOG,20007
910,FOG,20007
911,FOG,20007
912,FOG,20007
913,FOG,20007
914,FOG,20007
915,FOG,20007
916,FOG,20007
917,FOG,20007
918,FOG,20007
919,FOG,20007
920,FOG,20007
921,FOG,20007
922,FOG,20007
923,FOG,20007
924,FOG,20007
925,FOG,20007
926,FOG,20007
927,FOG,20007
928,FOG,20007
929,FOG,20007
930,FOG,20007
931,FOG,20007
932,FOG,20007
933,FOG,20007
934,FOG,20007
935,FOG,20007
936,FOG,20007
937,FOG,20007
938,FOG,20007
939,FOG,20007
940,FOG,20007
941,FOG,20007
942,FOG,20007
943,FOG,20007
944,FOG,20007
945,FOG,20007
946,FOG,20007
947,FOG,20007
948,FOG,20007
949,FOG,20007
950,FOG,20007
951,FOG,20007
952,FOG,20007
953,FOG,20007
954,FOG,20007
955,FOG,20007
956,FOG,20007
957,FOG,20007
958,FOG,20007
959,FOG,20007
960,FOG,20007
961,FOG,20007
962,FOG,20007
963,FOG,20007
964,FOG,20007
965,FOG,20007
966,FOG,20007
967,FOG,20007
968,FOG,20007
969,FOG,20007
970,FOG,20007
971,FOG,20007
972,FOG,20007
973,FOG,20007
974,FOG,20007
975,FOG,20007
976,FOG,20007
977,FOG,20007
978,FOG,20007
979,FOG,20007
980,FOG,20007
981,FOG,20007
982,FOG,20007
983,FOG,20007
984,FOG,20007
985,FOG,20007
986,FOG,20007
987,FOG,20007
988,FOG,20007
989,FOG,20007
990,FOG,20007
991,FOG,20007
992,FOG,20007
993,FOG,20007
994,FOG,20007
995,FOG,20007
996,FOG,20007
997,FOG,20007
998,FOG,20007
999,FOG,20007
1000,FOG,20007
