time,scenario,chunk_seed
497,RAIN,20018
498,RAIN,20018
499,RAIN,20018
500,RAIN,20018
501,SNOW,20019
502,SNOW,20019
503,SNOW,20019
504,SNOW,20019
505,SNOW,20019
506,SNOW,20019
507,SNOW,20019
508,SNOW,20019
509,SNOW,20019
510,SNOW,20019
511,SNOW,20019
512,SNOW,20019
513,SNOW,20019
514,SNOW,20019
515,SNOW,20019
516,SNOW,20019
517,SNOW,20019
518,SNOW,20019
519,SNOW,20019
520,SNOW,20019
521,SNOW,20019
522,SNOW,20019
523,SNOW,20019
524,SNOW,20019
525,SNOW,20019
526,SNOW,20019
527,SNOW,20019
528,SNOW,20019
529,SNOW,20019
530,SNOW,20019
531,SNOW,20019
532,SNOW,20019
533,SNOW,20019
534,SNOW,20019
535,SNOW,20019
536,SNOW,20019
537,SNOW,20019
538,SNOW,20019
539,SNOW,20019
540,SNOW,20019
541,SNOW,20019
542,SNOW,20019
543,SNOW,20019
544,SNOW,20019
545,SNOW,20019
546,SNOW,20019
547,SNOW,20019
548,SNOW,20019
549,SNOW,20019
550,SNOW,20019
551,SNOW,20019
552,SNOW,20019
553,SNOW,20019
554,SNOW,20019
555,SNOW,20019
556,SNOW,20019
557,SNOW,20019
558,SNOW,20019
559,SNOW,20019
560,SNOW,20019
561,SNOW,20019
562,SNOW,20019
563,SNOW,20019
564,SNOW,20019
565,SNOW,20019
566,SNOW,20019
567,SNOW,20019
568,SNOW,20019
569,SNOW,20019
570,SNOW,20019
571,SNOW,20019
572,SNOW,20019
573,SNOW,20019
574,SNOW,20019
575,SNOW,20019
576,SNOW,20019
577,SNOW,20019
578,SNOW,20019
579,SNOW,20019
580,SNOW,20019
581,SNOW,20019
582,SNOW,20019
583,SNOW,20019
584,SNOW,20019
585,SNOW,20019
586,SNOW,20019
587,SNOW,20019
588,SNOW,20019
589,SNOW,20019
590,SNOW,20019
591,SNOW,20019
592,SNOW,20019
593,SNOW,20019
594,SNOW,20019
595,SNOW,20019
596,SNOW,20019
597,SNOW,20019
598,SNOW,20019
599,SNOW,20019
600,SNOW,20019
601,SNOW,20019
602,SNOW,20019
603,SNOW,20019
604,SNOW,20019
605,SNOW,20019
606,SNOW,20019
607,SNOW,20019
608,SNOW,20019
609,SNOW,20019
610,SNOW,20019
611,SNOW,20019
612,SNOW,20019
613,SNOW,20019
614,SNOW,20019
615,SNOW,20019
616,SNOW,20019
617,SNOW,20019
618,SNOW,20019
619,SNOW,20019
620,SNOW,20019
621,SNOW,20019
622,SNOW,20019
623,SNOW,20019
624,SNOW,20019
625,SNOW,20019
626,SNOW,20019
627,SNOW,20019
628,SNOW,20019
629,SNOW,20019
630,SNOW,20019
631,SNOW,20019
632,SNOW,20019
633,SNOW,20019
634,SNOW,20019
635,SNOW,20019
636,SNOW,20019
637,SNOW,20019
638,SNOW,20019
639,SNOW,20019
640,SNOW,20019
641,SNOW,20019
642,SNOW,20019
643,SNOW,20019
644,SNOW,20019
645,SNOW,20019
646,SNOW,20019
647,SNOW,20019
648,SNOW,20019
649,SNOW,20019
650,SNOW,20019
651,SNOW,20019
652,SNOW,20019
653,SNOW,20019
654,SNOW,20019
655,SNOW,20019
656,SNOW,20019
657,SNOW,20019
658,SNOW,20019
659,SNOW,20019
660,SNOW,20019
661,SNOW,20019
662,SNOW,20019
663,SNOW,20019
664,SNOW,20019
665,SNOW,20019
666,SNOW,20019
667,SNOW,20019
668,SNOW,20019
669,SNOW,20019
670,SNOW,20019
671,SNOW,20019
672,SNOW,20019
673,SNOW,20019
674,SNOW,20019
675,SNOW,20019
676,SNOW,20019
677,SNOW,20019
678,SNOW,20019
679,SNOW,20019
680,SNOW,20019
681,SNOW,20019
682,SNOW,20019
683,SNOW,20019
684,SNOW,20019
685,SNOW,20019
686,SNOW,20019
687,SNOW,20019
688,SNOW,20019
689,SNOW,20019
690,SNOW,20019
691,SNOW,20019
692,SNOW,20019
693,SNOW,20019
694,SNOW,20019
695,SNOW,20019
696,SNOW,20019
697,SNOW,20019
698,SNOW,20019
699,SNOW,20019
700,SNOW,20019
701,SNOW,20019
702,SNOW,20019
703,SNOW,20019
704,SNOW,20019
705,SNOW,20019
706,SNOW,20019
707,SNOW,20019
708,SNOW,20019
709,SNOW,20019
710,SNOW,20019
711,SNOW,20019
712,SNOW,20019
713,SNOW,20019
714,SNOW,20019
715,SNOW,20019
716,SNOW,20019
717,SNOW,20019
718,SNOW,20019
719,SNOW,20019
720,SNOW,20019
721,SNOW,20019
722,SNOW,20019
723,SNOW,20019
724,SNOW,20019
725,SNOW,20019
726,SNOW,20019
727,SNOW,20019
728,SNOW,20019
729,SNOW,20019
730,SNOW,20019
731,SNOW,20019
732,SNOW,20019
733,SNOW,20019
734,SNOW,20019
735,SNOW,20019
736,SNOW,20019
737,SNOW,20019
738,SNOW,20019
739,SNOW,20019
740,SNOW,20019
741,SNOW,20019
742,SNOW,20019
743,SNOW,20019
744,SNOW,20019
745,SNOW,20019
746,SNOW,20019
747,SNOW,20019
748,SNOW,20019
749,SNOW,20019
750,SNOW,20019
751,BASE,20020
752,BASE,20020
753,BASE,20020
754,BASE,20020
755,BASE,20020
756,BASE,20020
757,BASE,20020
758,BASE,20020
759,BASE,20020
760,BASE,20020
761,BASE,20020
762,BASE,20020
763,BASE,20020
764,BASE,20020
765,BASE,20020
766,BASE,20020
767,BASE,20020
768,BASE,20020
769,BASE,20020
770,BASE,20020
771,BASE,20020
772,BASE,20020
773,BASE,20020
774,BASE,20020
775,BASE,20020
776,BASE,20020
777,BASE,20020
778,BASE,20020
779,BASE,20020
780,BASE,20020
781,BASE,20020
782,BASE,20020
783,BASE,20020
784,BASE,20020
785,BASE,20020
786,BASE,20020
787,BASE,20020
788,BASE,20020
789,BASE,20020
790,BASE,20020
791,BASE,20020
792,BASE,20020
793,BASE,20020
794,BASE,20020
795,BASE,20020
796,BASE,20020
797,BASE,20020
798,BASE,20020
799,BASE,20020
800,BASE,20020
801,BASE,20020
802,BASE,20020
803,BASE,20020
804,BASE,20020
805,BASE,20020
806,BASE,20020
807,BASE,20020
808,BASE,20020
809,BASE,20020
810,BASE,20020
811,BASE,20020
812,BASE,20020
813,BASE,20020
814,BASE,20020
815,BASE,20020
816,BASE,20020
817,BASE,20020
818,BASE,20020
819,BASE,20020
820,BASE,20020
821,BASE,20020
822,BASE,20020
823,BASE,20020
824,BASE,20020
825,BASE,20020
826,BASE,20020
827,BASE,20020
828,BASE,20020
829,BASE,20020
830,BASE,20020
831,BASE,20020
832,BASE,20020
833,BASE,20020
834,BASE,20020
835,BASE,20020
836,BASE,20020
837,BASE,20020
838,BASE,20020
839,BASE,20020
840,BASE,20020
841,BASE,20020
842,BASE,20020
843,BASE,20020
844,BASE,20020
845,BASE,20020
846,BASE,20020
847,BASE,20020
848,BASE,20020
849,BASE,20020
850,BASE,20020
851,BASE,20020
852,BASE,20020
853,BASE,20020
854,BASE,20020
855,BASE,20020
856,BASE,20020
857,BASE,20020
858,BASE,20020
859,BASE,20020
860,BASE,20020
861,BASE,20020
862,BASE,20020
863,BASE,20020
864,BASE,20020
865,BASE,20020
866,BASE,20020
867,BASE,20020
868,BASE,20020
869,BASE,20020
870,BASE,20020
871,BASE,20020
872,BASE,20020
873,BASE,20020
874,BASE,20020
875,BASE,20020
876,BASE,20020
877,BASE,20020
878,BASE,20020
879,BASE,20020
880,BASE,20020
881,BASE,20020
882,BASE,20020
883,BASE,20020
884,BASE,20020
885,BASE,20020
886,BASE,20020
887,BASE,20020
888,BASE,20020
889,BASE,20020
890,BASE,20020
891,BASE,20020
892,BASE,20020
893,BASE,20020
894,BASE,20020
895,BASE,20020
896,BASE,20020
897,BASE,20020
898,BASE,20020
899,BASE,20020
900,BASE,20020
901,BASE,20020
902,BASE,20020
903,BASE,20020
904,BASE,20020
905,BASE,20020
906,BASE,20020
907,BASE,20020
908,BASE,20020
909,BASE,20020
910,BASE,20020
911,BASE,20020
912,BASE,20020
913,BASE,20020
914,BASE,20020
915,BASE,20020
916,BASE,20020
917,BASE,20020
918,BASE,20020
919,BASE,20020
920,BASE,20020
921,BASE,20020
922,BASE,20020
923,BASE,20020
924,BASE,20020
925,BASE,20020
926,BASE,20020
927,BASE,20020
928,BASE,20020
929,BASE,20020
930,BASE,20020
931,BASE,20020
932,BASE,20020
933,BASE,20020
934,BASE,20020
935,BASE,20020
936,BASE,20020
937,BASE,20020
938,BASE,20020
939,BASE,20020
940,BASE,20020
941,BASE,20020
942,BASE,20020
943,BASE,20020
944,BASE,20020
945,BASE,20020
946,BASE,20020
947,BASE,20020
948,BASE,20020
949,BASE,20020
950,BASE,20020
951,BASE,20020
952,BASE,20020
953,BASE,20020
954,BASE,20020
955,BASE,20020
956,BASE,20020
957,BASE,20020
958,BASE,20020
959,BASE,20020
960,BASE,20020
961,BASE,20020
962,BASE,20020
963,BASE,20020
964,BASE,20020
965,BASE,20020
966,BASE,20020
967,BASE,20020
968,BASE,20020
969,BASE,20020
970,BASE,20020
971,BASE,20020
972,BASE,20020
973,BASE,20020
974,BASE,20020
975,BASE,20020
976,BASE,20020
977,BASE,20020
978,BASE,20020
979,BASE,20020
980,BASE,20020
981,BASE,20020
982,BASE,20020
983,BASE,20020
984,BASE,20020
985,BASE,20020
986,BASE,20020
987,BASE,20020
988,BASE,20020
989,BASE,20020
990,BASE,20020
991,BASE,20020
992,BASE,20020
993,BASE,20020
994,BASE,20020
995,BASE,20020
996,BASE,20020
997,BASE,20020
998,BASE,20020
999,BASE,20020
1000,BASE,20020
