time,scenario,chunk_seed
131,BASE,20090
132,BASE,20090
133,BASE,20090
134,BASE,20090
135,BASE,20090
136,BASE,20090
137,BASE,20090
138,BASE,20090
139,BASE,20090
140,BASE,20090
141,BASE,20090
142,BASE,20090
143,BASE,20090
144,BASE,20090
145,BASE,20090
146,BASE,20090
147,BASE,20090
148,BASE,20090
149,BASE,20090
150,BASE,20090
151,BASE,20090
152,BASE,20090
153,BASE,20090
154,BASE,20090
155,BASE,20090
156,BASE,20090
157,BASE,20090
158,BASE,20090
159,BASE,20090
160,BASE,20090
161,BASE,20090
162,BASE,20090
163,BASE,20090
164,BASE,20090
165,BASE,20090
166,BASE,20090
167,BASE,20090
168,BASE,20090
169,BASE,20090
170,BASE,20090
171,BASE,20090
172,BASE,20090
173,BASE,20090
174,BASE,20090
175,BASE,20090
176,BASE,20090
177,BASE,20090
178,BASE,20090
179,BASE,20090
180,BASE,20090
181,BASE,20090
182,BASE,20090
183,BASE,20090
184,BASE,20090
185,BASE,20090
186,BASE,20090
187,BASE,20090
188,BASE,20090
189,BASE,20090
190,BASE,20090
191,BASE,20090
192,BASE,20090
193,BASE,20090
194,BASE,20090
195,BASE,20090
196,BASE,20090
197,BASE,20090
198,BASE,20090
199,BASE,20090
200,BASE,20090
201,BASE,20090
202,BASE,20090
203,BASE,20090
204,BASE,20090
205,BASE,20090
206,BASE,20090
207,BASE,20090
208,BASE,20090
209,BASE,20090
210,BASE,20090
211,BASE,20090
212,BASE,20090
213,BASE,20090
214,BASE,20090
215,BASE,20090
216,BASE,20090
217,BASE,20090
218,BASE,20090
219,BASE,20090
220,BASE,20090
221,BASE,20090
222,BASE,20090
223,BASE,20090
224,BASE,20090
225,BASE,20090
226,BASE,20090
227,BASE,20090
228,BASE,20090
229,BASE,20090
230,BASE,20090
231,BASE,20090
232,BASE,20090
233,BASE,20090
234,BASE,20090
235,BASE,20090
236,BASE,20090
237,BASE,20090
238,BASE,20090
239,BASE,20090
240,BASE,20090
241,BASE,20090
242,BASE,20090
243,BASE,20090
244,BASE,20090
245,BASE,20090
246,BASE,20090
247,BASE,20090
248,BASE,20090
249,BASE,20090
250,BASE,20090
251,RAIN,20091
252,RAIN,20091
253,RAIN,20091
254,RAIN,20091
255,RAIN,20091
256,RAIN,20091
257,RAIN,20091
258,RAIN,20091
259,RAIN,20091
260,RAIN,20091
261,RAIN,20091
262,RAIN,20091
263,RAIN,20091
264,RAIN,20091
265,RAIN,20091
266,RAIN,20091
267,RAIN,20091
268,RAIN,20091
269,RAIN,20091
270,RAIN,20091
271,RAIN,20091
272,RAIN,20091
273,RAIN,20091
274,RAIN,20091
275,RAIN,20091
276,RAIN,20091
277,RAIN,20091
278,RAIN,20091
279,RAIN,20091
280,RAIN,20091
281,RAIN,20091
282,RAIN,20091
283,RAIN,20091
284,RAIN,20091
285,RAIN,20091
286,RAIN,20091
287,RAIN,20091
288,RAIN,20091
289,RAIN,20091
290,RAIN,20091
291,RAIN,20091
292,RAIN,20091
293,RAIN,20091
294,RAIN,20091
295,RAIN,20091
296,RAIN,20091
297,RAIN,20091
298,RAIN,20091
299,RAIN,20091
300,RAIN,20091
301,RAIN,20091
302,RAIN,20091
303,RAIN,20091
304,RAIN,20091
305,RAIN,20091
306,RAIN,20091
307,RAIN,20091
308,RAIN,20091
309,RAIN,20091
310,RAIN,20091
311,RAIN,20091
312,RAIN,20091
313,RAIN,20091
314,RAIN,20091
315,RAIN,20091
316,RAIN,20091
317,RAIN,20091
318,RAIN,20091
319,RAIN,20091
320,RAIN,20091
321,RAIN,20091
322,RAIN,20091
323,RAIN,20091
324,RAIN,20091
325,RAIN,20091
326,RAIN,20091
327,RAIN,20091
328,RAIN,20091
329,RAIN,20091
330,RAIN,20091
331,RAIN,20091
332,RAIN,20091
333,RAIN,20091
334,RAIN,20091
335,RAIN,20091
336,RAIN,20091
337,RAIN,20091
338,RAIN,20091
339,RAIN,20091
340,RAIN,20091
341,RAIN,20091
342,RAIN,20091
343,RAIN,20091
344,RAIN,20091
345,RAIN,20091
346,RAIN,20091
347,RAIN,20091
348,RAIN,20091
349,RAIN,20091
350,RAIN,20091
351,RAIN,20091
352,RAIN,20091
353,RAIN,20091
354,RAIN,20091
355,RAIN,20091
356,RAIN,20091
357,RAIN,20091
358,RAIN,20091
359,RAIN,20091
360,RAIN,20091
361,RAIN,20091
362,RAIN,20091
363,RAIN,20091
364,RAIN,20091
365,RAIN,20091
366,RAIN,20091
367,RAIN,20091
368,RAIN,20091
369,RAIN,20091
370,RAIN,20091
371,RAIN,20091
372,RAIN,20091
373,RAIN,20091
374,RAIN,20091
375,RAIN,20091
376,FOG,20092
377,FOG,20092
378,FOG,20092
379,FOG,20092
380,FOG,20092
381,FOG,20092
382,FOG,20092
383,FOG,20092
384,FOG,20092
385,FOG,20092
386,FOG,20092
387,FOG,20092
388,FOG,20092
389,FOG,20092
390,FOG,20092
391,FOG,20092
392,FOG,20092
393,FOG,20092
394,FOG,20092
395,FOG,20092
396,FOG,20092
397,FOG,20092
398,FOG,20092
399,FOG,20092
400,FOG,20092
401,FOG,20092
402,FOG,20092
403,FOG,20092
404,FOG,20092
405,FOG,20092
406,FOG,20092
407,FOG,20092
408,FOG,20092
409,FOG,20092
410,FOG,20092
411,FOG,20092
412,FOG,20092
413,FOG,20092
414,FOG,20092
415,FOG,20092
416,FOG,20092
417,FOG,20092
418,FOG,20092
419,FOG,20092
420,FOG,20092
421,FOG,20092
422,FOG,20092
423,FOG,20092
424,FOG,20092
425,FOG,20092
426,FOG,20092
427,FOG,20092
428,FOG,20092
429,FOG,20092
430,FOG,20092
431,FOG,20092
432,FOG,20092
433,FOG,20092
434,FOG,20092
435,FOG,20092
436,FOG,20092
437,FOG,20092
438,FOG,20092
439,FOG,20092
440,FOG,20092
441,FOG,20092
442,FOG,20092
443,FOG,20092
444,FOG,20092
445,FOG,20092
446,FOG,20092
447,FOG,20092
448,FOG,20092
449,FOG,20092
450,FOG,20092
451,FOG,20092
452,FOG,20092
453,FOG,20092
454,FOG,20092
455,FOG,20092
456,FOG,20092
457,FOG,20092
458,FOG,20092
459,FOG,20092
460,FOG,20092
461,FOG,20092
462,FOG,20092
463,FOG,20092
464,FOG,20092
465,FOG,20092
466,FOG,20092
467,FOG,20092
468,FOG,20092
469,FOG,20092
470,FOG,20092
471,FOG,20092
472,FOG,20092
473,FOG,20092
474,FOG,20092
475,FOG,20092
476,FOG,20092
477,FOG,20092
478,FOG,20092
479,FOG,20092
480,FOG,20092
481,FOG,20092
482,FOG,20092
483,FOG,20092
484,FOG,20092
485,FOG,20092
486,FOG,20092
487,FOG,20092
488,FOG,20092
489,FOG,20092
490,FOG,20092
491,FOG,20092
492,FOG,20092
493,FOG,20092
494,FOG,20092
495,FOG,20092
496,FOG,20092
497,FOG,20092
498,FOG,20092
499,FOG,20092
500,FOG,20092
501,SNOW,20093
502,SNOW,20093
503,SNOW,20093
504,SNOW,20093
505,SNOW,20093
506,SNOW,20093
507,SNOW,20093
508,SNOW,20093
509,SNOW,20093
510,SNOW,20093
511,SNOW,20093
512,SNOW,20093
513,SNOW,20093
514,SNOW,20093
515,SNOW,20093
516,SNOW,20093
517,SNOW,20093
518,SNOW,20093
519,SNOW,20093
520,SNOW,20093
521,SNOW,20093
522,SNOW,20093
523,SNOW,20093
524,SNOW,20093
525,SNOW,20093
526,SNOW,20093
527,SNOW,20093
528,SNOW,20093
529,SNOW,20093
530,SNOW,20093
531,SNOW,20093
532,SNOW,20093
533,SNOW,20093
534,SNOW,20093
535,SNOW,20093
536,SNOW,20093
537,SNOW,20093
538,SNOW,20093
539,SNOW,20093
540,SNOW,20093
541,SNOW,20093
542,SNOW,20093
543,SNOW,20093
544,SNOW,20093
545,SNOW,20093
546,SNOW,20093
547,SNOW,20093
548,SNOW,20093
549,SNOW,20093
550,SNOW,20093
551,SNOW,20093
552,SNOW,20093
553,SNOW,20093
554,SNOW,20093
555,SNOW,20093
556,SNOW,20093
557,SNOW,20093
558,SNOW,20093
559,SNOW,20093
560,SNOW,20093
561,SNOW,20093
562,SNOW,20093
563,SNOW,20093
564,SNOW,20093
565,SNOW,20093
566,SNOW,20093
567,SNOW,20093
568,SNOW,20093
569,SNOW,20093
570,SNOW,20093
571,SNOW,20093
572,SNOW,20093
573,SNOW,20093
574,SNOW,20093
575,SNOW,20093
576,SNOW,20093
577,SNOW,20093
578,SNOW,20093
579,SNOW,20093
580,SNOW,20093
581,SNOW,20093
582,SNOW,20093
583,SNOW,20093
584,SNOW,20093
585,SNOW,20093
586,SNOW,20093
587,SNOW,20093
588,SNOW,20093
589,SNOW,20093
590,SNOW,20093
591,SNOW,20093
592,SNOW,20093
593,SNOW,20093
594,SNOW,20093
595,SNOW,20093
596,SNOW,20093
597,SNOW,20093
598,SNOW,20093
599,SNOW,20093
600,SNOW,20093
601,SNOW,20093
602,SNOW,20093
603,SNOW,20093
604,SNOW,20093
605,SNOW,20093
606,SNOW,20093
607,SNOW,20093
608,SNOW,20093
609,SNOW,20093
610,SNOW,20093
611,SNOW,20093
612,SNOW,20093
613,SNOW,20093
614,SNOW,20093
615,SNOW,20093
616,SNOW,20093
617,SNOW,20093
618,SNOW,20093
619,SNOW,20093
620,SNOW,20093
621,SNOW,20093
622,SNOW,20093
623,SNOW,20093
624,SNOW,20093
625,SNOW,20093
626,FOG,20094
627,FOG,20094
628,FOG,20094
629,FOG,20094
630,FOG,20094
631,FOG,20094
632,FOG,20094
633,FOG,20094
634,FOG,20094
635,FOG,20094
636,FOG,20094
637,FOG,20094
638,FOG,20094
639,FOG,20094
640,FOG,20094
641,FOG,20094
642,FOG,20094
643,FOG,20094
644,FOG,20094
645,FOG,20094
646,FOG,20094
647,FOG,20094
648,FOG,20094
649,FOG,20094
650,FOG,20094
651,FOG,20094
652,FOG,20094
653,FOG,20094
654,FOG,20094
655,FOG,20094
656,FOG,20094
657,FOG,20094
658,FOG,20094
659,FOG,20094
660,FOG,20094
661,FOG,20094
662,FOG,20094
663,FOG,20094
664,FOG,20094
665,FOG,20094
666,FOG,20094
667,FOG,20094
668,FOG,20094
669,FOG,20094
670,FOG,20094
671,FOG,20094
672,FOG,20094
673,FOG,20094
674,FOG,20094
675,FOG,20094
676,FOG,20094
677,FOG,20094
678,FOG,20094
679,FOG,20094
680,FOG,20094
681,FOG,20094
682,FOG,20094
683,FOG,20094
684,FOG,20094
685,FOG,20094
686,FOG,20094
687,FOG,20094
688,FOG,20094
689,FOG,20094
690,FOG,20094
691,FOG,20094
692,FOG,20094
693,FOG,20094
694,FOG,20094
695,FOG,20094
696,FOG,20094
697,FOG,20094
698,FOG,20094
699,FOG,20094
700,FOG,20094
701,FOG,20094
702,FOG,20094
703,FOG,20094
704,FOG,20094
705,FOG,20094
706,FOG,20094
707,FOG,20094
708,FOG,20094
709,FOG,20094
710,FOG,20094
711,FOG,20094
712,FOG,20094
713,FOG,20094
714,FOG,20094
715,FOG,20094
716,FOG,20094
717,FOG,20094
718,FOG,20094
719,FOG,20094
720,FOG,20094
721,FOG,20094
722,FOG,20094
723,FOG,20094
724,FOG,20094
725,FOG,20094
726,FOG,20094
727,FOG,20094
728,FOG,20094
729,FOG,20094
730,FOG,20094
731,FOG,20094
732,FOG,20094
733,FOG,20094
734,FOG,20094
735,FOG,20094
736,FOG,20094
737,FOG,20094
738,FOG,20094
739,FOG,20094
740,FOG,20094
741,FOG,20094
742,FOG,20094
743,FOG,20094
744,FOG,20094
745,FOG,20094
746,FOG,20094
747,FOG,20094
748,FOG,20094
749,FOG,20094
750,FOG,20094
751,BASE,20095
752,BASE,20095
753,BASE,20095
754,BASE,20095
755,BASE,20095
756,BASE,20095
757,BASE,20095
758,BASE,20095
759,BASE,20095
760,BASE,20095
761,BASE,20095
762,BASE,20095
763,BASE,20095
764,BASE,20095
765,BASE,20095
766,BASE,20095
767,BASE,20095
768,BASE,20095
769,BASE,20095
770,BASE,20095
771,BASE,20095
772,BASE,20095
773,BASE,20095
774,BASE,20095
775,BASE,20095
776,BASE,20095
777,BASE,20095
778,BASE,20095
779,BASE,20095
780,BASE,20095
781,BASE,20095
782,BASE,20095
783,BASE,20095
784,BASE,20095
785,BASE,20095
786,BASE,20095
787,BASE,20095
788,BASE,20095
789,BASE,20095
790,BASE,20095
791,BASE,20095
792,BASE,20095
793,BASE,20095
794,BASE,20095
795,BASE,20095
796,BASE,20095
797,BASE,20095
798,BASE,20095
799,BASE,20095
800,BASE,20095
801,BASE,20095
802,BASE,20095
803,BASE,20095
804,BASE,20095
805,BASE,20095
806,BASE,20095
807,BASE,20095
808,BASE,20095
809,BASE,20095
810,BASE,20095
811,BASE,20095
812,BASE,20095
813,BASE,20095
814,BASE,20095
815,BASE,20095
816,BASE,20095
817,BASE,20095
818,BASE,20095
819,BASE,20095
820,BASE,20095
821,BASE,20095
822,BASE,20095
823,BASE,20095
824,BASE,20095
825,BASE,20095
826,BASE,20095
827,BASE,20095
828,BASE,20095
829,BASE,20095
830,BASE,20095
831,BASE,20095
832,BASE,20095
833,BASE,20095
834,BASE,20095
835,BASE,20095
836,BASE,20095
837,BASE,20095
838,BASE,20095
839,BASE,20095
840,BASE,20095
841,BASE,20095
842,BASE,20095
843,BASE,20095
844,BASE,20095
845,BASE,20095
846,BASE,20095
847,BASE,20095
848,BASE,20095
849,BASE,20095
850,BASE,20095
851,BASE,20095
852,BASE,20095
853,BASE,20095
854,BASE,20095
855,BASE,20095
856,BASE,20095
857,BASE,20095
858,BASE,20095
859,BASE,20095
860,BASE,20095
861,BASE,20095
862,BASE,20095
863,BASE,20095
864,BASE,20095
865,BASE,20095
866,BASE,20095
867,BASE,20095
868,BASE,20095
869,BASE,20095
870,BASE,20095
871,BASE,20095
872,BASE,20095
873,BASE,20095
874,BASE,20095
875,BASE,20095
876,SNOW,20096
877,SNOW,20096
878,SNOW,20096
879,SNOW,20096
880,SNOW,20096
881,SNOW,20096
882,SNOW,20096
883,SNOW,20096
884,SNOW,20096
885,SNOW,20096
886,SNOW,20096
887,SNOW,20096
888,SNOW,20096
889,SNOW,20096
890,SNOW,20096
891,SNOW,20096
892,SNOW,20096
893,SNOW,20096
894,SNOW,20096
895,SNOW,20096
896,SNOW,20096
897,SNOW,20096
898,SNOW,20096
899,SNOW,20096
900,SNOW,20096
901,SNOW,20096
902,SNOW,20096
903,SNOW,20096
904,SNOW,20096
905,SNOW,20096
906,SNOW,20096
907,SNOW,20096
908,SNOW,20096
909,SNOW,20096
910,SNOW,20096
911,SNOW,20096
912,SNOW,20096
913,SNOW,20096
914,SNOW,20096
915,SNOW,20096
916,SNOW,20096
917,SNOW,20096
918,SNOW,20096
919,SNOW,20096
920,SNOW,20096
921,SNOW,20096
922,SNOW,20096
923,SNOW,20096
924,SNOW,20096
925,SNOW,20096
926,SNOW,20096
927,SNOW,20096
928,SNOW,20096
929,SNOW,20096
930,SNOW,20096
931,SNOW,20096
932,SNOW,20096
933,SNOW,20096
934,SNOW,20096
935,SNOW,20096
936,SNOW,20096
937,SNOW,20096
938,SNOW,20096
939,SNOW,20096
940,SNOW,20096
941,SNOW,20096
942,SNOW,20096
943,SNOW,20096
944,SNOW,20096
945,SNOW,20096
946,SNOW,20096
947,SNOW,20096
948,SNOW,20096
949,SNOW,20096
950,SNOW,20096
951,SNOW,20096
952,SNOW,20096
953,SNOW,20096
954,SNOW,20096
955,SNOW,20096
956,SNOW,20096
957,SNOW,20096
958,SNOW,20096
959,SNOW,20096
960,SNOW,20096
961,SNOW,20096
962,SNOW,20096
963,SNOW,20096
964,SNOW,20096
965,SNOW,20096
966,SNOW,20096
967,SNOW,20096
968,SNOW,20096
969,SNOW,20096
970,SNOW,20096
971,SNOW,20096
972,SNOW,20096
973,SNOW,20096
974,SNOW,20096
975,SNOW,20096
976,SNOW,20096
977,SNOW,20096
978,SNOW,20096
979,SNOW,20096
980,SNOW,20096
981,SNOW,20096
982,SNOW,20096
983,SNOW,20096
984,SNOW,20096
985,SNOW,20096
986,SNOW,20096
987,SNOW,20096
988,SNOW,20096
989,SNOW,20096
990,SNOW,20096
991,SNOW,20096
992,SNOW,20096
993,SNOW,20096
994,SNOW,20096
995,SNOW,20096
996,SNOW,20096
997,SNOW,20096
998,SNOW,20096
999,SNOW,20096
1000,SNOW,20096
